1,36,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=36&Team=1,1,1,9,2015,Air Force Academy,186.675,A,Utah State,193.975,1724,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=55
1,37,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=37&Team=1,1,1,24,2015,Air Force Academy,192.275,H,Seattle Pacific,192.65,0,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=66
1,38,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=38&Team=1,1,1,30,2015,Air Force Academy,190.900,A,Auburn,196.625,5881,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=25
1,39,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=39&Team=1,1,2,7,2015,Air Force Academy,192.500,H,Texas Woman's,191.85,500,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=67
1,40,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=40&Team=1,1,2,14,2015,Air Force Academy,191.500,H,Cortland State,187.525,0,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=68
1,41,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=41&Team=1,1,2,20,2015,Air Force Academy,191.850,A,Illinois State,194.225,217,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=300
1,42,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=42&Team=1,1,2,27,2015,Air Force Academy,193.125,A,Seattle Pacific,193.05,625,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=13
1,43,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=43&Team=1,1,3,7,2015,Air Force Academy,193.450,A,"Denver, Ohio State",196.925,2502,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=116
1,44,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=44&Team=1,1,3,9,2015,Air Force Academy,193.225,H,"Denver, Alaska",196.45,500,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=69
1,45,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=45&Team=1,1,3,13,2015,Air Force Academy,191.050,A,Arizona State,195.175,1614,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=425
1,46,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=46&Team=1,1,3,21,2015,Air Force Academy,191.150,A,"Alaska, Sacramento State, San Jose State, Seattle Pacific, UC Davis",195.3,0,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=323
2,858,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=858&Team=2,2,1,9,2015,Alabama,196.225,H,Arizona,194.375,12123,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=232
2,859,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=859&Team=2,2,1,16,2015,Alabama,196.175,A,Arkansas,196.325,3164,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=1
2,860,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=860&Team=2,2,1,23,2015,Alabama,197.400,H,Florida,196.8,13778,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=233
2,861,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=861&Team=2,2,1,30,2015,Alabama,196.700,A,Kentucky,195.625,2759,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=91
2,862,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=862&Team=2,2,2,6,2015,Alabama,197.325,H,Auburn,196.825,13028,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=234
2,863,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=863&Team=2,2,2,13,2015,Alabama,197.800,H,Boise State,195.45,11117,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=235
2,864,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=864&Team=2,2,2,20,2015,Alabama,197.675,A,Georgia,196.825,9978,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=204
2,865,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=865&Team=2,2,2,27,2015,Alabama,197.225,H,L.S.U.,197.35,11749,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=236
2,866,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=866&Team=2,2,3,6,2015,Alabama,197.350,A,Missouri,195.275,0,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=230
2,867,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=867&Team=2,2,3,8,2015,Alabama,197.200,A,Auburn,197.025,6082,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=454
2,868,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=868&Team=2,2,3,13,2015,Alabama,197.500,H,Oklahoma,197.725,10722,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=237
2,869,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=869&Team=2,2,3,21,2015,Alabama,197.525,A,SEC Championships,197.45,8758,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=85
3,534,http://www.troester.com/gym/WViewMeet2.asp?MeetNum=534&Team=3,3,1,8,2015,Alaska,191.550,H,Winona State,178.45,292,http://www.troester.com/gym/ShowAssigned.asp?MeetNumber=216
